account_id,marketing_channel,sharp_yn,country_group,account_open_year,account_open_month,sharp_flag
602,PPC (inc Competitor),N,United Kingdom,2018,4,0
603,Social,N,United Kingdom,2018,6,0
604,Direct,N,United Kingdom,2010,5,0
605,PPC Brand,Y,United Kingdom,2018,3,1
606,Display,Y,United Kingdom,2014,7,1
607,Direct,Y,United Kingdom,2018,7,1
608,Affiliates,Y,United Kingdom,2008,10,1
609,Affiliates,Y,United Kingdom,2018,6,1
610,Affiliates,N,United Kingdom,2018,1,0
611,Affiliates,N,United Kingdom,2018,3,0
612,Direct,N,United Kingdom,2018,7,0
613,Direct,Y,United Kingdom,2018,5,1
614,PPC Brand,N,Ireland,2012,6,0
615,Direct,Y,United Kingdom,2017,12,1
616,SEO,Y,United Kingdom,2018,8,1
617,SEO,Y,United Kingdom,2016,6,1
618,Direct,Y,United Kingdom,2011,10,1
619,Direct,N,United Kingdom,2017,5,0
620,SEO,N,United Kingdom,2009,4,0
621,Affiliates,N,United Kingdom,2018,3,0
622,Affiliates,Y,United Kingdom,2012,4,1
623,PPC (inc Competitor),N,United Kingdom,2015,4,0
624,Direct,N,United Kingdom,2016,3,0
625,SEO,Y,United Kingdom,2016,5,1
626,Direct,N,United Kingdom,2016,10,0
627,SEO,N,United Kingdom,2013,4,0
628,Affiliates,N,United Kingdom,2008,8,0
629,Direct,N,United Kingdom,2017,4,0
630,Affiliates,Y,United Kingdom,2012,11,1
631,SEO,N,United Kingdom,2016,4,0
632,Affiliates,N,United Kingdom,2009,3,0
633,Affiliates,N,United Kingdom,2007,5,0
634,Direct,N,United Kingdom,2017,8,0
635,Direct,N,United Kingdom,2015,8,0
636,Direct,N,United Kingdom,2018,4,0
637,Direct,N,Ireland,2006,3,0
638,Display,N,United Kingdom,2018,3,0
639,Display,N,United Kingdom,2018,3,0
640,Display,N,United Kingdom,2018,8,0
641,SEO,Y,United Kingdom,2013,10,1
642,Direct,N,United Kingdom,2016,4,0
643,SEO,Y,Other,2017,1,1
644,SEO,N,United Kingdom,2017,1,0
645,Direct,Y,Other,2018,11,1
646,SEO,N,United Kingdom,2004,9,0
647,Direct,Y,United Kingdom,2018,2,1
648,Direct,Y,United Kingdom,2018,7,1
649,PPC Brand,N,United Kingdom,2018,4,0
650,Direct,Y,United Kingdom,2018,7,1
651,SEO,N,United Kingdom,2018,6,0
652,SEO,Y,Other,2017,8,1
653,Direct,N,Ireland,2018,4,0
654,PPC (inc Competitor),N,United Kingdom,2018,3,0
655,PPC Brand,N,United Kingdom,2018,3,0
656,PPC (inc Competitor),N,United Kingdom,2018,4,0
657,SEO,N,United Kingdom,2018,7,0
658,SEO,N,United Kingdom,2018,5,0
659,SEO,N,United Kingdom,2018,9,0
660,Direct,N,United Kingdom,2018,6,0
661,Direct,N,United Kingdom,2014,11,0
662,PPC Brand,N,Ireland,2014,4,0
663,Affiliates,N,United Kingdom,2012,2,0
664,PPC Brand,N,United Kingdom,2018,3,0
665,Direct,N,Ireland,2016,5,0
666,PPC Brand,N,United Kingdom,2016,12,0
667,Affiliates,Y,Other,2015,2,1
668,PPC Brand,N,United Kingdom,2018,4,0
669,SEO,N,United Kingdom,2018,4,0
670,PPC (inc Competitor),N,United Kingdom,2018,4,0
671,SEO,Y,United Kingdom,2015,11,1
672,Display,N,Ireland,2017,2,0
673,PPC Brand,N,United Kingdom,2016,4,0
674,Display,N,United Kingdom,2017,4,0
675,PPC Brand,N,United Kingdom,2018,2,0
676,Direct,N,Ireland,2014,3,0
677,PPC Brand,Y,United Kingdom,2015,10,1
678,Other,Y,United Kingdom,2018,9,1
679,Other,Y,United Kingdom,2018,8,1
680,Affiliates,Y,United Kingdom,2018,1,1
681,PPC Brand,Y,United Kingdom,2017,9,1
682,Direct,Y,United Kingdom,2016,9,1
683,PPC (inc Competitor),N,United Kingdom,2012,5,0
684,SEO,Y,Other,2018,10,1
685,Direct,N,United Kingdom,2008,10,0
686,Direct,Y,United Kingdom,2018,6,1
687,PPC Brand,N,United Kingdom,2018,4,0
688,Display,N,United Kingdom,2017,2,0
689,Affiliates,N,United Kingdom,2017,8,0
690,Display,N,United Kingdom,2013,6,0
691,Direct,N,United Kingdom,2008,11,0
692,SEO,Y,United Kingdom,2012,4,1
693,Affiliates,Y,United Kingdom,2015,3,1
694,Affiliates,N,United Kingdom,2016,3,0
695,Display,Y,United Kingdom,2016,6,1
696,Direct,Y,United Kingdom,2018,7,1
697,Affiliates,Y,United Kingdom,2012,10,1
698,Direct,N,United Kingdom,2014,6,0
699,Direct,Y,United Kingdom,2018,4,1
700,Direct,Y,United Kingdom,2017,12,1
701,SEO,N,Ireland,2016,1,0
702,PPC Brand,Y,United Kingdom,2018,11,1
703,Direct,N,Ireland,2010,3,0
704,SEO,Y,United Kingdom,2018,10,1
705,PPC Brand,Y,United Kingdom,2018,8,1
706,PPC Brand,Y,United Kingdom,2018,12,1
707,Affiliates,Y,United Kingdom,2014,12,1
708,Direct,N,Ireland,2016,9,0
709,PPC Brand,Y,United Kingdom,2017,12,1
710,Social,N,United Kingdom,2013,3,0
711,SEO,N,Ireland,2018,3,0
712,Direct,N,United Kingdom,2011,3,0
713,SEO,Y,United Kingdom,2013,5,1
714,SEO,N,United Kingdom,2017,3,0
715,Direct,N,Ireland,2013,12,0
716,Direct,Y,Other,2018,11,1
717,Affiliates,Y,Other,2018,9,1
718,Direct,Y,Other,2018,5,1
719,SEO,Y,Other,2017,11,1
720,Affiliates,Y,United Kingdom,2009,10,1
721,Affiliates,N,United Kingdom,2018,10,0
722,Direct,N,United Kingdom,2018,12,0
723,Direct,N,United Kingdom,2012,4,0
724,PPC (inc Competitor),Y,United Kingdom,2017,9,1
725,SEO,N,Ireland,2015,3,0
726,SEO,N,Ireland,2014,8,0
727,Affiliates,N,United Kingdom,2007,11,0
728,Direct,N,United Kingdom,2018,6,0
729,Affiliates,Y,United Kingdom,2016,2,1
730,PPC Brand,Y,United Kingdom,2017,6,1
731,PPC (inc Competitor),N,United Kingdom,2017,7,0
732,PPC Brand,Y,United Kingdom,2015,6,1
733,Direct,N,United Kingdom,2016,12,0
734,PPC Brand,Y,United Kingdom,2015,7,1
735,Direct,N,United Kingdom,2017,10,0
736,SEO,Y,United Kingdom,2017,2,1
737,PPC Brand,N,United Kingdom,2017,4,0
738,PPC (inc Competitor),Y,United Kingdom,2017,4,1
739,Direct,N,United Kingdom,2017,4,0
740,Affiliates,N,United Kingdom,2012,6,0
741,Affiliates,Y,United Kingdom,2017,10,1
742,Direct,N,United Kingdom,2010,3,0
743,Direct,N,United Kingdom,2016,9,0
744,Direct,Y,United Kingdom,2017,12,1
745,Display,N,Ireland,2018,4,0
746,Direct,N,United Kingdom,2013,11,0
747,SEO,N,United Kingdom,2013,11,0
748,Affiliates,N,United Kingdom,2012,4,0
749,Affiliates,Y,United Kingdom,2014,3,1
750,Direct,N,United Kingdom,2015,12,0
751,Social,Y,United Kingdom,2014,12,1
752,PPC (inc Competitor),Y,United Kingdom,2011,10,1
753,PPC Brand,N,United Kingdom,2018,9,0
754,SEO,N,United Kingdom,2017,8,0
755,PPC Brand,Y,United Kingdom,2018,9,1
756,SEO,Y,Ireland,2010,2,1
757,PPC (inc Competitor),N,United Kingdom,2018,11,0
758,Direct,Y,Other,2018,6,1
759,Direct,Y,United Kingdom,2018,6,1
760,Affiliates,N,United Kingdom,2018,4,0
761,Direct,N,Ireland,2018,3,0
762,SEO,N,United Kingdom,2018,4,0
763,Direct,N,United Kingdom,2018,4,0
764,Affiliates,N,United Kingdom,2018,4,0
765,PPC (inc Competitor),N,United Kingdom,2018,4,0
766,Direct,N,Ireland,2018,5,0
767,PPC Brand,N,United Kingdom,2018,3,0
768,Affiliates,N,United Kingdom,2018,7,0
769,PPC (inc Competitor),N,United Kingdom,2018,7,0
770,PPC (inc Competitor),N,United Kingdom,2018,7,0
771,PPC (inc Competitor),N,United Kingdom,2013,7,0
772,Affiliates,N,United Kingdom,2018,2,0
773,Direct,N,United Kingdom,2015,8,0
774,PPC (inc Competitor),N,United Kingdom,2013,4,0
775,PPC (inc Competitor),N,United Kingdom,2018,4,0
776,PPC Brand,N,United Kingdom,2018,4,0
777,Direct,N,United Kingdom,2008,4,0
778,SEO,N,United Kingdom,2016,4,0
779,Direct,N,United Kingdom,2018,2,0
780,Direct,N,United Kingdom,2018,6,0
781,SEO,N,United Kingdom,2015,12,0
782,Affiliates,Y,United Kingdom,2011,1,1
783,Other,Y,United Kingdom,2011,4,1
784,Other,N,United Kingdom,2018,6,0
785,Affiliates,Y,United Kingdom,2015,1,1
786,SEO,N,United Kingdom,2015,2,0
787,PPC (inc Competitor),N,United Kingdom,2018,10,0
788,Direct,N,United Kingdom,2017,8,0
789,Affiliates,Y,United Kingdom,2016,10,1
790,PPC (inc Competitor),N,United Kingdom,2013,4,0
791,Direct,N,Ireland,2014,2,0
792,Direct,N,United Kingdom,2018,12,0
793,Affiliates,N,United Kingdom,2015,11,0
794,Affiliates,N,United Kingdom,2017,11,0
795,Affiliates,Y,United Kingdom,2015,12,1
796,SEO,N,United Kingdom,2018,4,0
797,PPC Brand,N,United Kingdom,2016,5,0
798,PPC Brand,Y,United Kingdom,2018,3,1
799,SEO,N,United Kingdom,2014,5,0
800,Affiliates,Y,United Kingdom,2018,6,1
801,Direct,N,Ireland,2006,4,0
802,SEO,Y,United Kingdom,2018,2,1
803,PPC Brand,Y,United Kingdom,2018,6,1
804,SEO,N,Ireland,2011,2,0
805,SEO,Y,Other,2018,3,1
806,SEO,Y,United Kingdom,2012,10,1
807,Direct,N,United Kingdom,2017,4,0
808,PPC Brand,N,United Kingdom,2015,11,0
809,Direct,N,United Kingdom,2013,9,0
810,PPC Brand,N,United Kingdom,2013,4,0
811,PPC Brand,Y,United Kingdom,2011,6,1
812,Direct,N,United Kingdom,2007,2,0
813,PPC Brand,N,United Kingdom,2013,12,0
814,Direct,N,United Kingdom,2008,8,0
815,PPC Brand,N,United Kingdom,2011,2,0
816,Direct,N,United Kingdom,2015,3,0
817,Direct,N,United Kingdom,2008,5,0
818,Direct,N,United Kingdom,2012,2,0
819,SEO,Y,United Kingdom,2018,11,1
820,Direct,N,United Kingdom,2013,4,0
821,Direct,N,United Kingdom,2014,5,0
822,PPC (inc Competitor),N,United Kingdom,2017,4,0
823,Affiliates,N,United Kingdom,2008,10,0
824,SEO,N,United Kingdom,2016,8,0
825,SEO,Y,Other,2018,8,1
826,SEO,N,United Kingdom,2015,3,0
827,Direct,Y,United Kingdom,2014,10,1
828,PPC (inc Competitor),N,United Kingdom,2017,2,0
829,PPC (inc Competitor),N,United Kingdom,2015,4,0
830,Social,N,United Kingdom,2017,2,0
831,Direct,N,Ireland,2016,2,0
832,Direct,N,Ireland,2014,11,0
833,Display,N,United Kingdom,2018,2,0
834,Display,N,United Kingdom,2018,2,0
835,Direct,Y,Ireland,2003,2,1
836,Affiliates,Y,Other,2018,10,1
837,Affiliates,N,United Kingdom,2017,5,0
838,Direct,Y,Other,2018,10,1
839,Affiliates,N,United Kingdom,2018,7,0
840,PPC Brand,N,United Kingdom,2008,9,0
841,Social,N,United Kingdom,2016,12,0
842,Direct,N,United Kingdom,2018,7,0
843,Direct,Y,Ireland,2008,1,1
844,Affiliates,N,United Kingdom,2017,4,0
845,SEO,Y,United Kingdom,2017,11,1
846,PPC Brand,Y,United Kingdom,2017,11,1
847,Direct,N,United Kingdom,2017,4,0
848,Affiliates,Y,United Kingdom,2017,3,1
849,Direct,Y,United Kingdom,2004,4,1
850,Direct,N,United Kingdom,2017,3,0
851,SEO,N,United Kingdom,2014,10,0
852,Affiliates,Y,United Kingdom,2018,12,1
853,SEO,N,United Kingdom,2015,2,0
854,Direct,Y,United Kingdom,2018,2,1
855,SEO,N,United Kingdom,2018,11,0
856,Affiliates,Y,United Kingdom,2018,12,1
857,Direct,N,United Kingdom,2018,10,0
858,Affiliates,N,United Kingdom,2018,6,0
859,Direct,N,United Kingdom,2018,2,0
860,Direct,N,United Kingdom,2018,6,0
861,Affiliates,N,United Kingdom,2018,6,0
862,PPC Brand,N,United Kingdom,2018,6,0
863,SEO,N,Ireland,2018,7,0
864,PPC Brand,N,United Kingdom,2018,7,0
865,PPC Brand,N,Ireland,2018,7,0
866,Direct,N,United Kingdom,2018,7,0
867,Direct,N,United Kingdom,2018,7,0
868,PPC Brand,N,United Kingdom,2018,7,0
869,PPC (inc Competitor),N,United Kingdom,2018,4,0
870,Social,N,United Kingdom,2018,6,0
871,Direct,N,United Kingdom,2018,4,0
872,PPC Brand,N,United Kingdom,2018,4,0
873,Direct,N,United Kingdom,2018,6,0
874,Direct,N,United Kingdom,2018,10,0
875,PPC Brand,N,Ireland,2018,7,0
876,PPC (inc Competitor),N,United Kingdom,2018,3,0
877,Affiliates,N,United Kingdom,2018,4,0
878,RAE,N,United Kingdom,2018,10,0
879,SEO,Y,Other,2018,12,1
880,Affiliates,Y,Other,2018,11,1
881,Affiliates,N,United Kingdom,2017,4,0
882,PPC Brand,N,United Kingdom,2015,10,0
883,Direct,N,Ireland,2014,3,0
884,Direct,N,Ireland,2017,12,0
885,Affiliates,Y,United Kingdom,2015,1,1
886,Direct,N,United Kingdom,2018,4,0
887,Affiliates,N,United Kingdom,2018,3,0
888,Display,N,United Kingdom,2018,4,0
889,PPC (inc Competitor),N,United Kingdom,2018,4,0
890,Affiliates,Y,United Kingdom,2008,9,1
891,PPC Brand,N,United Kingdom,2010,12,0
892,Affiliates,N,United Kingdom,2017,1,0
893,Direct,N,United Kingdom,2018,6,0
894,SEO,N,United Kingdom,2017,8,0
895,Affiliates,N,United Kingdom,2003,9,0
896,Affiliates,Y,Other,2018,1,1
897,Direct,N,United Kingdom,2012,6,0
898,Affiliates,Y,Other,2018,12,1
899,SEO,Y,Other,2018,7,1
900,Other,Y,United Kingdom,2007,5,1
901,Other,N,United Kingdom,2014,4,0
902,Direct,Y,United Kingdom,2016,2,1
903,PPC Brand,N,United Kingdom,2016,11,0
904,Direct,N,United Kingdom,2011,10,0
905,PPC Brand,N,United Kingdom,2018,6,0
906,PPC Brand,Y,United Kingdom,2016,12,1
907,Direct,N,United Kingdom,2009,7,0
908,PPC Brand,N,United Kingdom,2015,9,0
909,PPC (inc Competitor),N,United Kingdom,2017,4,0
910,Direct,N,United Kingdom,2015,2,0
911,Direct,N,United Kingdom,2017,3,0
912,Affiliates,N,United Kingdom,2012,4,0
913,PPC (inc Competitor),N,United Kingdom,2017,3,0
914,SEO,N,United Kingdom,2017,4,0
915,Direct,Y,United Kingdom,2015,9,1
916,Direct,N,United Kingdom,2016,6,0
917,PPC (inc Competitor),N,United Kingdom,2017,4,0
918,Social,N,United Kingdom,2012,2,0
919,Direct,N,United Kingdom,2018,6,0
920,PPC Brand,N,United Kingdom,2012,8,0
921,SEO,Y,United Kingdom,2017,11,1
922,Direct,N,United Kingdom,2017,8,0
923,Affiliates,N,United Kingdom,2018,9,0
924,Direct,Y,United Kingdom,2011,6,1
925,SEO,N,United Kingdom,2017,9,0
926,PPC Brand,N,United Kingdom,2012,3,0
927,PPC (inc Competitor),N,United Kingdom,2016,8,0
928,Direct,N,United Kingdom,2008,10,0
929,Affiliates,N,United Kingdom,2008,8,0
930,Direct,N,Ireland,2018,4,0
931,PPC (inc Competitor),Y,United Kingdom,2017,5,1
932,Affiliates,N,United Kingdom,2016,4,0
933,Affiliates,N,United Kingdom,2016,1,0
934,PPC Brand,N,United Kingdom,2012,7,0
935,Direct,Y,United Kingdom,2014,5,1
936,SEO,N,Ireland,2014,7,0
937,Direct,Y,Other,2016,12,1
938,Direct,N,Ireland,2016,3,0
939,Affiliates,Y,United Kingdom,2018,2,1
940,PPC Brand,N,United Kingdom,2010,3,0
941,Affiliates,N,United Kingdom,2017,4,0
942,Direct,N,United Kingdom,2018,6,0
943,Direct,N,United Kingdom,2017,8,0
944,Affiliates,N,United Kingdom,2018,11,0
945,Direct,N,United Kingdom,2008,2,0
946,Direct,N,United Kingdom,2015,6,0
947,Direct,N,United Kingdom,2010,4,0
948,Direct,N,United Kingdom,2013,5,0
949,PPC Brand,N,United Kingdom,2013,6,0
950,Direct,N,United Kingdom,2016,3,0
951,PPC Brand,N,United Kingdom,2017,4,0
952,Display,N,United Kingdom,2016,4,0
953,Direct,N,United Kingdom,2017,2,0
954,PPC Brand,N,United Kingdom,2017,3,0
955,SEO,N,United Kingdom,2017,1,0
956,Affiliates,N,United Kingdom,2018,6,0
957,PPC (inc Competitor),N,United Kingdom,2017,8,0
958,PPC Brand,N,United Kingdom,2010,9,0
959,PPC (inc Competitor),N,United Kingdom,2017,4,0
960,Affiliates,N,United Kingdom,2010,11,0
961,PPC Brand,N,United Kingdom,2010,8,0
962,Direct,N,United Kingdom,2015,3,0
963,Direct,N,United Kingdom,2008,4,0
964,SEO,Y,United Kingdom,2018,5,1
965,Direct,Y,United Kingdom,2018,6,1
966,Direct,N,United Kingdom,2006,9,0
967,Direct,Y,Ireland,2015,2,1
968,Display,N,Ireland,2018,6,0
969,Display,N,Ireland,2018,3,0
970,PPC (inc Competitor),N,United Kingdom,2018,11,0
971,SEO,Y,United Kingdom,2016,11,1
972,Direct,Y,United Kingdom,2018,12,1
973,SEO,N,United Kingdom,2018,6,0
974,Direct,Y,United Kingdom,2018,7,1
975,Affiliates,Y,United Kingdom,2018,7,1
976,Direct,Y,United Kingdom,2018,3,1
977,SEO,N,United Kingdom,2018,4,0
978,Affiliates,Y,United Kingdom,2018,2,1
979,PPC Brand,N,Ireland,2018,4,0
980,Direct,N,United Kingdom,2018,9,0
981,Direct,N,United Kingdom,2018,7,0
982,PPC Brand,N,United Kingdom,2018,9,0
983,PPC Brand,N,United Kingdom,2018,9,0
984,Affiliates,N,United Kingdom,2018,7,0
985,Affiliates,N,United Kingdom,2018,3,0
986,PPC Brand,N,Ireland,2018,3,0
987,SEO,N,United Kingdom,2018,4,0
988,SEO,N,United Kingdom,2018,7,0
989,Direct,N,Ireland,2018,4,0
990,Direct,N,United Kingdom,2016,5,0
991,Direct,Y,United Kingdom,2018,2,1
992,Direct,N,Ireland,2018,3,0
993,Display,N,United Kingdom,2018,3,0
994,Direct,N,United Kingdom,2018,6,0
995,Direct,N,United Kingdom,2013,11,0
996,PPC (inc Competitor),N,United Kingdom,2016,6,0
997,SEO,N,United Kingdom,2015,6,0
998,Direct,N,United Kingdom,2013,12,0
999,Direct,N,Ireland,2016,11,0
1000,Display,N,United Kingdom,2018,4,0
1001,Direct,N,United Kingdom,2014,5,0
1002,PPC (inc Competitor),N,United Kingdom,2017,8,0
1003,Affiliates,N,United Kingdom,2014,11,0
1004,Direct,Y,Other,2018,8,1
1005,PPC Brand,N,United Kingdom,2017,3,0
1006,Direct,N,Ireland,2009,11,0
1007,Other,N,United Kingdom,2017,6,0
1008,Affiliates,Y,United Kingdom,2018,10,1
1009,PPC Brand,N,United Kingdom,2018,8,0
1010,SEO,Y,Other,2018,4,1
1011,SEO,Y,Other,2017,11,1
1012,Direct,N,United Kingdom,2016,3,0
1013,Direct,N,Ireland,2017,4,0
1014,Direct,N,United Kingdom,2018,4,0
1015,Affiliates,Y,United Kingdom,2017,9,1
1016,Direct,N,United Kingdom,2015,5,0
1017,Affiliates,Y,United Kingdom,2018,1,1
1018,SEO,N,United Kingdom,2016,4,0
1019,PPC Brand,N,United Kingdom,2017,8,0
1020,Direct,Y,United Kingdom,2015,9,1
1021,PPC (inc Competitor),N,United Kingdom,2017,4,0
1022,Direct,Y,United Kingdom,2017,11,1
1023,Affiliates,Y,United Kingdom,2017,6,1
1024,Social,N,United Kingdom,2017,6,0
1025,Direct,Y,United Kingdom,2016,1,1
1026,PPC ASA,N,United Kingdom,2018,5,0
1027,PPC (inc Competitor),N,United Kingdom,2016,1,0
1028,Affiliates,Y,United Kingdom,2014,11,1
1029,Direct,N,United Kingdom,2010,10,0
1030,SEO,N,United Kingdom,2015,1,0
1031,Affiliates,Y,United Kingdom,2018,7,1
1032,SEO,N,United Kingdom,2008,5,0
1033,Direct,N,United Kingdom,2014,3,0
1034,Direct,N,United Kingdom,2017,8,0
1035,SEO,N,United Kingdom,2018,3,0
1036,Direct,N,United Kingdom,2006,5,0
1037,PPC (inc Competitor),Y,United Kingdom,2016,4,1
1038,Affiliates,N,United Kingdom,2014,4,0
1039,SEO,N,Ireland,2010,2,0
1040,Direct,N,United Kingdom,2017,4,0
1041,Social,N,United Kingdom,2018,6,0
1042,Social,N,United Kingdom,2016,6,0
1043,Direct,N,United Kingdom,2018,9,0
1044,Affiliates,N,United Kingdom,2018,4,0
1045,Direct,N,United Kingdom,2016,6,0
1046,Direct,Y,Other,2018,3,1
1047,PPC (inc Competitor),N,United Kingdom,2018,4,0
1048,Direct,N,United Kingdom,2018,6,0
1049,Direct,N,United Kingdom,2018,5,0
1050,PPC (inc Competitor),N,United Kingdom,2017,2,0
1051,Affiliates,N,United Kingdom,2017,11,0
1052,SEO,N,United Kingdom,2012,4,0
1053,Affiliates,N,United Kingdom,2014,4,0
1054,Affiliates,N,United Kingdom,2012,3,0
1055,Direct,Y,United Kingdom,2018,3,1
1056,PPC Brand,N,Ireland,2012,3,0
1057,Affiliates,Y,United Kingdom,2012,5,1
1058,Direct,Y,United Kingdom,2017,9,1
1059,Direct,Y,United Kingdom,2013,4,1
1060,Direct,N,United Kingdom,2016,7,0
1061,Direct,Y,United Kingdom,2014,2,1
1062,Affiliates,Y,United Kingdom,2006,5,1
1063,Affiliates,Y,United Kingdom,2017,3,1
1064,Direct,Y,United Kingdom,2012,1,1
1065,Affiliates,N,United Kingdom,2008,4,0
1066,SEO,N,United Kingdom,2012,4,0
1067,SEO,N,United Kingdom,2018,12,0
1068,Direct,N,United Kingdom,2015,10,0
1069,PPC Brand,N,United Kingdom,2014,6,0
1070,SEO,N,United Kingdom,2014,8,0
1071,Affiliates,N,United Kingdom,2009,11,0
1072,SEO,N,United Kingdom,2013,1,0
1073,SEO,N,United Kingdom,2014,3,0
1074,PPC (inc Competitor),N,United Kingdom,2013,4,0
1075,PPC Brand,N,United Kingdom,2010,6,0
1076,PPC (inc Competitor),N,United Kingdom,2009,2,0
1077,PPC Brand,N,United Kingdom,2017,1,0
1078,Direct,N,United Kingdom,2013,3,0
1079,Direct,N,United Kingdom,2004,7,0
1080,Affiliates,N,United Kingdom,2012,4,0
1081,PPC (inc Competitor),N,United Kingdom,2018,5,0
1082,PPC (inc Competitor),Y,United Kingdom,2015,3,1
1083,Display,N,United Kingdom,2018,3,0
1084,PPC (inc Competitor),Y,United Kingdom,2018,6,1
1085,Direct,N,United Kingdom,2018,3,0
1086,Direct,N,United Kingdom,2018,4,0
1087,Direct,N,United Kingdom,2018,2,0
1088,PPC (inc Competitor),N,United Kingdom,2018,3,0
1089,Display,N,United Kingdom,2018,3,0
1090,Direct,N,Ireland,2018,3,0
1091,Direct,N,United Kingdom,2018,4,0
1092,Direct,N,United Kingdom,2018,7,0
1093,Direct,N,United Kingdom,2018,9,0
1094,PPC (inc Competitor),N,United Kingdom,2018,9,0
1095,Direct,N,Ireland,2018,8,0
1096,SEO,N,United Kingdom,2018,7,0
1097,Direct,N,United Kingdom,2018,6,0
1098,Direct,N,United Kingdom,2018,8,0
1099,PPC Brand,N,United Kingdom,2018,3,0
1100,Direct,N,United Kingdom,2011,10,0
1101,PPC (inc Competitor),N,United Kingdom,2017,3,0
1102,SEO,N,United Kingdom,2018,4,0
1103,PPC Brand,N,United Kingdom,2018,4,0
1104,Direct,N,United Kingdom,2018,4,0
1105,Direct,N,United Kingdom,2018,4,0
1106,Affiliates,Y,United Kingdom,2015,11,1
1107,Direct,N,Ireland,2018,8,0
1108,Affiliates,N,United Kingdom,2017,7,0
1109,PPC Brand,N,United Kingdom,2013,6,0
1110,Direct,N,United Kingdom,2014,2,0
1111,SEO,N,Ireland,2018,4,0
1112,SEO,Y,Other,2018,11,1
1113,Other,Y,United Kingdom,2013,3,1
1114,Other,N,United Kingdom,2016,3,0
1115,PPC Brand,N,Ireland,2017,6,0
1116,Direct,N,United Kingdom,2017,1,0
1117,PPC Brand,N,United Kingdom,2011,4,0
1118,Affiliates,N,United Kingdom,2018,8,0
1119,SEO,Y,United Kingdom,2017,3,1
1120,PPC Brand,Y,United Kingdom,2017,1,1
1121,Direct,N,United Kingdom,2008,4,0
1122,Direct,Y,United Kingdom,2014,12,1
1123,PPC Brand,N,United Kingdom,2017,1,0
1124,Affiliates,Y,United Kingdom,2017,7,1
1125,SEO,N,United Kingdom,2015,8,0
1126,SEO,Y,Other,2018,3,1
1127,PPC (inc Competitor),N,United Kingdom,2017,4,0
1128,SEO,N,United Kingdom,2011,4,0
1129,PPC (inc Competitor),N,United Kingdom,2018,8,0
1130,Affiliates,Y,United Kingdom,2017,5,1
1131,Direct,N,United Kingdom,2017,8,0
1132,Direct,N,United Kingdom,2017,8,0
1133,Direct,N,United Kingdom,2017,8,0
1134,SEO,N,United Kingdom,2018,11,0
1135,Direct,N,United Kingdom,2015,9,0
1136,PPC (inc Competitor),N,United Kingdom,2016,12,0
1137,Affiliates,Y,United Kingdom,2014,12,1
1138,Direct,Y,United Kingdom,2017,9,1
1139,SEO,N,United Kingdom,2018,2,0
1140,Direct,N,United Kingdom,2017,6,0
1141,SEO,N,United Kingdom,2010,7,0
1142,Affiliates,Y,United Kingdom,2018,2,1
1143,Direct,Y,Ireland,2018,7,1
1144,PPC Brand,N,United Kingdom,2011,4,0
1145,Direct,Y,United Kingdom,2016,3,1
1146,Direct,Y,United Kingdom,2018,5,1
1147,Direct,Y,United Kingdom,2018,8,1
1148,SEO,Y,United Kingdom,2018,3,1
1149,PPC Brand,Y,United Kingdom,2016,3,1
1150,Direct,Y,Other,2018,6,1
1151,Direct,Y,Other,2018,4,1
1152,SEO,Y,United Kingdom,2017,1,1
1153,SEO,N,United Kingdom,2016,2,0
1154,SEO,N,United Kingdom,2012,4,0
1155,SEO,N,United Kingdom,2011,6,0
1156,PPC Brand,N,United Kingdom,2016,7,0
1157,PPC (inc Competitor),N,United Kingdom,2018,12,0
1158,Direct,N,United Kingdom,2009,6,0
1159,PPC (inc Competitor),N,United Kingdom,2018,4,0
1160,Direct,N,United Kingdom,2011,7,0
1161,SEO,N,United Kingdom,2012,5,0
1162,PPC Brand,N,United Kingdom,2017,3,0
1163,PPC (inc Competitor),N,United Kingdom,2011,12,0
1164,Direct,N,United Kingdom,2005,7,0
1165,PPC (inc Competitor),N,United Kingdom,2013,1,0
1166,SEO,N,United Kingdom,2017,4,0
1167,Direct,N,United Kingdom,2014,1,0
1168,PPC Brand,N,United Kingdom,2009,3,0
1169,PPC Brand,N,United Kingdom,2014,7,0
1170,Affiliates,N,United Kingdom,2008,7,0
1171,Direct,N,United Kingdom,2012,8,0
1172,Affiliates,Y,United Kingdom,2017,5,1
1173,Affiliates,N,United Kingdom,2011,4,0
1174,Social,N,United Kingdom,2016,3,0
1175,Direct,N,United Kingdom,2014,6,0
1176,Direct,N,United Kingdom,2013,4,0
1177,PPC Brand,N,United Kingdom,2012,9,0
1178,Social,N,United Kingdom,2016,2,0
1179,Direct,N,Ireland,2004,2,0
1180,SEO,Y,United Kingdom,2018,4,1
1181,SEO,Y,United Kingdom,2017,12,1
1182,SEO,Y,United Kingdom,2017,3,1
1183,Direct,Y,Ireland,2015,4,1
